,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,スチーマーライン(フロント),スチーマーライン(ロスト),スチーマーライン(ハーバー),レールウェイ(フロント),スチーマーライン(ポート),ビッグシティ・ヴィークル,曜日_数値,曜日
432,2020-12-31 09:00:00,0,0,0,0,55,10,0,0,5,0,15,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,3,Thursday
433,2020-12-31 09:15:00,0,0,20,0,65,25,0,0,15,0,20,0,0,0,5,10,0,5,0,0,0,0,0,10,5,0,3,Thursday
434,2020-12-31 09:30:00,0,0,50,10,70,30,0,0,20,0,25,0,5,0,5,15,0,5,0,0,0,0,0,10,5,0,3,Thursday
435,2020-12-31 09:45:00,0,0,60,45,55,50,0,0,20,45,30,0,5,0,5,25,0,15,0,0,0,5,5,15,5,0,3,Thursday
436,2020-12-31 10:00:00,0,15,50,60,55,45,30,15,25,35,35,15,5,5,5,30,10,15,0,5,0,5,5,10,5,0,3,Thursday
437,2020-12-31 10:15:00,0,0,40,0,50,45,20,15,20,15,35,15,5,5,5,30,10,15,5,10,0,5,5,5,5,0,3,Thursday
438,2020-12-31 10:30:00,0,0,40,0,0,45,30,20,20,15,35,15,5,10,5,20,15,10,5,15,0,5,5,5,5,0,3,Thursday
439,2020-12-31 10:45:00,0,0,35,0,0,40,25,40,15,0,25,15,5,10,5,20,15,10,10,10,0,5,5,5,10,0,3,Thursday
440,2020-12-31 11:00:00,0,0,45,0,0,45,40,40,15,0,25,15,5,10,5,15,5,10,10,10,0,0,0,10,5,0,3,Thursday
441,2020-12-31 11:15:00,0,0,45,0,0,45,30,40,20,0,25,15,5,10,5,15,5,15,10,10,0,0,0,10,5,0,3,Thursday
442,2020-12-31 11:30:00,0,0,50,0,0,45,50,30,15,0,25,15,5,5,5,25,10,15,15,10,0,0,0,15,10,0,3,Thursday
443,2020-12-31 11:45:00,0,0,40,0,0,45,30,25,10,10,30,15,5,5,5,20,20,20,15,5,5,5,5,15,10,0,3,Thursday
444,2020-12-31 12:00:00,0,0,0,0,0,0,50,25,10,10,30,15,5,10,5,25,20,25,15,10,5,5,5,15,10,5,3,Thursday
445,2020-12-31 12:15:00,0,0,0,0,0,0,40,25,15,20,30,15,5,10,5,25,10,15,10,10,5,5,5,10,10,5,3,Thursday
446,2020-12-31 12:30:00,0,0,0,0,0,0,20,25,10,30,30,15,5,15,5,25,10,20,10,15,5,5,5,10,15,5,3,Thursday
447,2020-12-31 12:45:00,0,0,0,0,0,0,40,30,5,35,25,20,5,15,5,20,15,20,20,5,5,5,5,10,15,5,3,Thursday
448,2020-12-31 13:00:00,0,0,0,0,0,0,30,30,5,25,25,20,5,15,5,25,15,15,15,10,5,5,5,10,15,5,3,Thursday
449,2020-12-31 13:15:00,0,0,0,0,0,0,40,30,10,20,25,15,5,10,5,25,15,20,15,10,5,5,5,10,15,5,3,Thursday
450,2020-12-31 13:30:00,0,0,0,0,0,0,20,30,10,30,25,15,5,15,10,25,20,20,20,10,5,5,5,10,15,5,3,Thursday
451,2020-12-31 13:45:00,0,0,0,0,0,0,0,25,10,0,25,15,5,15,5,20,15,20,20,10,5,0,5,10,15,5,3,Thursday
452,2020-12-31 14:00:00,0,0,0,0,0,0,0,0,10,0,25,10,10,15,5,15,15,20,15,5,0,0,0,15,20,5,3,Thursday
453,2020-12-31 14:15:00,0,0,0,0,0,0,0,0,10,0,25,5,10,15,5,30,15,25,15,10,0,0,0,15,15,15,3,Thursday
454,2020-12-31 14:30:00,0,0,0,0,0,0,0,0,10,0,25,15,10,15,5,30,15,15,20,10,0,0,0,20,20,15,3,Thursday
455,2020-12-31 14:45:00,0,0,0,0,0,0,0,0,10,0,20,10,10,15,5,35,15,10,15,15,5,5,5,20,15,15,3,Thursday
456,2020-12-31 15:00:00,0,0,0,0,0,0,0,0,10,35,25,15,10,15,5,20,20,15,15,15,5,5,5,20,15,15,3,Thursday
457,2020-12-31 15:15:00,0,0,0,0,0,0,0,0,10,35,25,15,10,15,5,20,10,15,15,10,5,10,5,15,15,15,3,Thursday
458,2020-12-31 15:30:00,0,0,0,0,0,0,0,0,10,40,25,15,10,15,5,25,10,20,15,5,5,20,5,20,15,15,3,Thursday
459,2020-12-31 15:45:00,0,0,0,0,0,0,0,0,10,40,25,15,10,15,5,25,10,15,20,10,15,20,5,20,15,15,3,Thursday
460,2020-12-31 16:00:00,0,0,0,0,0,0,0,0,10,40,20,15,10,15,5,25,15,20,15,15,10,20,5,10,15,15,3,Thursday
461,2020-12-31 16:15:00,0,0,0,0,0,0,0,0,10,40,15,15,10,15,5,30,15,25,15,10,10,20,5,10,20,5,3,Thursday
462,2020-12-31 16:30:00,0,0,0,0,0,0,0,0,10,40,20,15,10,15,5,25,15,20,15,10,10,20,5,15,20,10,3,Thursday
463,2020-12-31 16:45:00,0,0,0,0,0,0,0,0,5,40,20,15,10,5,5,20,15,15,15,5,10,20,5,10,15,10,3,Thursday
464,2020-12-31 17:00:00,0,0,0,0,0,0,0,0,5,40,25,10,10,15,5,20,10,15,15,10,10,5,5,15,15,0,3,Thursday
465,2020-12-31 17:15:00,0,0,0,0,0,0,5,15,5,45,20,15,10,10,5,20,10,20,20,10,10,5,5,15,15,0,3,Thursday
466,2020-12-31 17:30:00,0,0,0,0,0,0,20,15,5,45,15,10,10,10,5,15,10,15,15,5,10,10,5,15,15,0,3,Thursday
467,2020-12-31 17:45:00,0,0,0,0,0,0,45,30,5,35,10,5,10,10,5,20,15,15,15,10,10,10,5,10,20,0,3,Thursday
468,2020-12-31 18:00:00,0,0,0,0,0,0,35,25,5,30,15,5,10,10,5,20,5,15,10,10,10,10,5,15,20,0,3,Thursday
469,2020-12-31 18:15:00,0,0,0,0,0,0,60,30,5,30,15,5,10,5,5,20,5,15,5,10,10,10,5,15,15,0,3,Thursday
470,2020-12-31 18:30:00,0,0,0,25,0,0,35,30,5,30,10,5,10,5,5,15,10,20,5,10,10,10,5,10,15,0,3,Thursday
471,2020-12-31 18:45:00,0,0,0,30,0,0,15,40,5,30,10,5,10,5,5,10,5,15,10,5,10,10,5,10,15,0,3,Thursday
472,2020-12-31 19:00:00,0,50,10,50,0,15,35,30,5,40,10,5,10,5,5,10,5,15,10,5,0,10,5,10,15,0,3,Thursday
473,2020-12-31 19:15:00,0,55,15,55,0,35,25,25,5,40,10,5,10,5,5,10,5,10,5,5,0,10,5,10,15,0,3,Thursday
474,2020-12-31 19:30:00,0,50,30,50,15,35,0,0,5,35,10,5,10,5,5,10,5,10,5,5,0,10,5,5,15,0,3,Thursday
475,2020-12-31 19:45:00,0,50,20,40,15,35,0,0,5,25,10,5,10,5,5,10,5,5,5,5,0,10,5,5,15,0,3,Thursday
476,2020-12-31 20:00:00,0,45,20,40,20,20,0,0,5,15,10,5,10,5,5,10,5,5,5,5,0,10,5,5,10,0,3,Thursday
477,2020-12-31 20:15:00,0,45,20,35,20,20,0,0,5,15,10,5,10,5,5,5,5,5,5,5,0,10,5,5,10,0,3,Thursday
478,2020-12-31 20:30:00,0,0,20,30,20,15,0,0,5,25,10,5,10,5,5,5,5,5,5,5,0,10,0,5,10,0,3,Thursday
479,2020-12-31 20:45:00,0,0,20,0,15,15,0,0,5,25,10,5,10,5,5,5,5,5,5,5,0,10,0,5,10,0,3,Thursday
