,時間,ソアリン,トイ・ストーリ・マニア,タワー・オブ・テラー,センター・オブ・ジアース,インディジョーンズ,レイジングスピリッツ,マジックランプシアター,タートル・トーク,海底２万マイル,ヴェネツィアン・ゴンドラ,ニモ＆フレンズ・シーライダ,アクアトピア,キャラバンカルーセル,ジャスミンのフライングカーペット,シンドバッド・ストーリーブック,フランダーのフライングフィッシュ,スカットルのスクーター,ブローフィッシュバルーン,ワールプール,ジャンピン・ジェリーフィッシュ,スチーマーライン(フロント),スチーマーライン(ロスト),スチーマーライン(ハーバー),レールウェイ(フロント),スチーマーライン(ポート),ビッグシティ・ヴィークル,曜日_数値,休日
414,2021-02-09 16:30:00,20,5,5,5,5,5,10,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,0
415,2021-02-09 16:45:00,20,5,5,5,5,10,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,1,0
416,2021-02-09 17:00:00,25,5,5,5,5,5,10,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0
417,2021-02-09 17:15:00,15,5,5,5,5,5,25,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0
418,2021-02-09 17:30:00,10,5,5,10,10,5,15,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0
419,2021-02-09 17:45:00,10,5,5,10,5,5,30,0,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0
420,2021-02-09 18:00:00,10,5,5,10,5,5,20,0,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0
421,2021-02-09 18:15:00,10,5,5,15,5,5,5,0,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,1,0
422,2021-02-09 18:30:00,10,5,10,10,5,5,0,0,0,15,10,0,5,5,5,5,5,5,5,5,0,5,0,0,0,0,1,0
423,2021-02-09 18:45:00,5,5,0,5,5,5,0,0,0,10,0,0,0,0,0,5,5,5,5,5,0,0,0,0,0,0,1,0
424,2021-02-09 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
425,2021-02-09 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
426,2021-02-09 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
427,2021-02-09 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
428,2021-02-09 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
429,2021-02-09 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
430,2021-02-09 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,2021-02-09 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
432,2021-02-10 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
433,2021-02-10 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
434,2021-02-10 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
435,2021-02-10 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
436,2021-02-10 10:00:00,0,0,0,0,0,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,2,0
437,2021-02-10 10:15:00,0,10,5,10,0,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,2,0
438,2021-02-10 10:30:00,0,20,15,20,10,5,0,0,0,15,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,2,0
439,2021-02-10 10:45:00,0,20,15,25,20,5,0,0,0,10,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,2,0
440,2021-02-10 11:00:00,0,15,25,25,25,5,0,0,0,15,10,0,5,5,5,5,0,5,5,0,0,5,5,0,0,0,2,0
441,2021-02-10 11:15:00,0,10,15,20,20,10,15,5,0,10,10,0,5,5,5,5,5,5,5,0,0,5,5,0,0,0,2,0
442,2021-02-10 11:30:00,0,10,15,15,25,15,5,5,0,10,10,0,5,5,5,5,5,5,5,0,0,5,5,0,0,0,2,0
443,2021-02-10 11:45:00,0,5,10,10,15,15,20,5,0,10,10,0,5,5,5,5,5,5,5,0,5,5,5,0,0,0,2,0
444,2021-02-10 12:00:00,0,5,5,5,15,10,5,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,0
445,2021-02-10 12:15:00,0,5,5,5,10,5,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
446,2021-02-10 12:30:00,0,5,5,5,5,5,10,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
447,2021-02-10 12:45:00,0,5,5,5,5,5,30,10,0,5,10,0,5,5,5,5,5,5,5,5,0,0,0,0,0,5,2,0
448,2021-02-10 13:00:00,0,5,5,5,5,5,15,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,0,0,5,2,0
449,2021-02-10 13:15:00,0,5,5,5,5,5,5,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,0,0,5,2,0
450,2021-02-10 13:30:00,0,5,5,5,5,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
451,2021-02-10 13:45:00,0,5,5,5,5,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
452,2021-02-10 14:00:00,0,5,5,5,15,5,20,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
453,2021-02-10 14:15:00,0,5,5,5,5,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
454,2021-02-10 14:30:00,0,5,5,5,5,5,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
455,2021-02-10 14:45:00,0,5,5,5,5,5,10,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
456,2021-02-10 15:00:00,0,5,5,5,5,15,5,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
457,2021-02-10 15:15:00,0,5,5,5,5,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
458,2021-02-10 15:30:00,5,5,5,5,5,10,30,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
459,2021-02-10 15:45:00,20,5,5,5,5,10,20,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
460,2021-02-10 16:00:00,40,5,5,5,5,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
461,2021-02-10 16:15:00,40,5,5,5,5,10,25,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
462,2021-02-10 16:30:00,20,5,5,5,5,10,10,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
463,2021-02-10 16:45:00,20,5,10,5,5,15,30,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,5,2,0
464,2021-02-10 17:00:00,20,5,5,5,5,10,10,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,0
465,2021-02-10 17:15:00,20,5,5,15,10,5,5,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,0
466,2021-02-10 17:30:00,20,5,5,10,5,5,15,15,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,0
467,2021-02-10 17:45:00,20,5,5,10,10,5,5,0,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,0
468,2021-02-10 18:00:00,20,5,5,10,10,5,20,0,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,0
469,2021-02-10 18:15:00,20,5,5,10,5,5,5,0,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,2,0
470,2021-02-10 18:30:00,10,5,15,15,5,5,0,0,0,0,10,0,5,5,5,5,5,5,5,5,0,5,0,0,0,0,2,0
471,2021-02-10 18:45:00,0,5,0,15,5,5,0,0,0,0,10,0,0,5,0,5,5,5,5,5,0,5,0,0,0,0,2,0
472,2021-02-10 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
473,2021-02-10 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
474,2021-02-10 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
475,2021-02-10 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
476,2021-02-10 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
477,2021-02-10 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
478,2021-02-10 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
479,2021-02-10 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
480,2021-02-12 09:00:00,0,0,0,5,5,5,0,0,0,5,10,0,0,0,5,5,0,0,0,0,0,5,5,0,0,0,4,0
481,2021-02-12 09:15:00,0,10,5,5,5,5,0,0,0,5,10,0,0,0,5,5,0,0,0,0,0,5,5,0,0,0,4,0
482,2021-02-12 09:30:00,0,20,5,10,5,5,0,0,0,5,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,4,0
483,2021-02-12 09:45:00,0,20,5,10,10,5,0,0,0,5,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,4,0
484,2021-02-12 10:00:00,0,10,5,10,15,5,30,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,4,0
485,2021-02-12 10:15:00,0,5,5,10,10,5,15,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,4,0
486,2021-02-12 10:30:00,0,5,5,5,20,5,5,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,4,0
487,2021-02-12 10:45:00,0,10,5,5,15,5,20,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,4,0
488,2021-02-12 11:00:00,0,10,5,5,5,5,30,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,4,0
489,2021-02-12 11:15:00,0,5,5,5,5,5,25,5,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,4,0
490,2021-02-12 11:30:00,0,5,5,5,15,5,10,5,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,5,5,0,4,0
491,2021-02-12 11:45:00,0,5,5,5,15,5,30,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
492,2021-02-12 12:00:00,0,5,5,5,5,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
493,2021-02-12 12:15:00,0,5,5,5,5,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
494,2021-02-12 12:30:00,0,5,5,5,10,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
495,2021-02-12 12:45:00,0,5,5,5,10,5,5,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
496,2021-02-12 13:00:00,0,5,5,5,5,5,20,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
497,2021-02-12 13:15:00,0,5,5,5,10,5,15,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
498,2021-02-12 13:30:00,5,5,5,5,15,5,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
499,2021-02-12 13:45:00,5,5,5,5,10,5,10,10,0,5,10,0,5,5,5,5,5,5,5,5,0,5,5,5,5,5,4,0
500,2021-02-12 14:00:00,5,5,5,5,10,5,5,10,0,5,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,4,0
501,2021-02-12 14:15:00,5,5,5,5,10,5,15,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,4,0
502,2021-02-12 14:30:00,5,5,10,5,5,5,5,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,4,0
503,2021-02-12 14:45:00,10,5,10,5,5,5,20,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
504,2021-02-12 15:00:00,5,5,5,5,10,5,5,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
505,2021-02-12 15:15:00,5,5,5,5,5,5,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
506,2021-02-12 15:30:00,5,5,5,5,10,5,5,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
507,2021-02-12 15:45:00,5,5,5,5,10,5,25,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
508,2021-02-12 16:00:00,5,5,5,5,10,5,10,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
509,2021-02-12 16:15:00,5,5,5,5,10,5,30,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
510,2021-02-12 16:30:00,5,5,5,5,10,5,15,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
511,2021-02-12 16:45:00,5,5,5,5,10,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,0
512,2021-02-12 17:00:00,10,5,5,5,10,5,20,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
513,2021-02-12 17:15:00,5,5,5,5,5,5,5,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
514,2021-02-12 17:30:00,5,5,5,5,10,5,25,15,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
515,2021-02-12 17:45:00,5,5,5,5,5,5,10,0,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,4,0
516,2021-02-12 18:00:00,5,5,5,5,5,5,30,0,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,0
517,2021-02-12 18:15:00,5,5,10,5,5,5,15,0,0,25,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,4,0
518,2021-02-12 18:30:00,5,5,5,5,5,5,0,0,0,25,10,0,5,5,5,5,5,5,5,5,0,5,0,0,0,0,4,0
519,2021-02-12 18:45:00,5,10,5,5,5,5,0,0,0,25,0,0,5,5,0,5,5,5,5,5,0,5,0,0,0,0,4,0
520,2021-02-12 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
521,2021-02-12 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
522,2021-02-12 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
523,2021-02-12 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
524,2021-02-12 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
525,2021-02-12 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
526,2021-02-12 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
527,2021-02-12 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
528,2021-02-13 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
529,2021-02-13 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
530,2021-02-13 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
531,2021-02-13 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
532,2021-02-13 10:00:00,0,0,5,0,0,5,0,0,0,0,0,0,0,0,5,5,0,5,0,0,0,0,0,0,0,0,5,1
533,2021-02-13 10:15:00,0,15,5,0,0,5,0,0,0,5,10,0,0,0,5,5,0,5,0,0,0,5,5,0,0,0,5,1
534,2021-02-13 10:30:00,0,35,10,10,0,5,0,0,0,15,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,5,1
535,2021-02-13 10:45:00,0,30,20,15,20,5,0,0,0,15,10,0,5,0,5,5,0,5,0,0,0,5,5,0,0,0,5,1
536,2021-02-13 11:00:00,0,20,15,15,20,5,5,0,0,10,10,0,5,5,5,5,0,5,0,0,0,5,5,5,5,0,5,1
537,2021-02-13 11:15:00,0,15,15,15,20,15,15,10,0,10,10,0,5,5,5,5,0,5,0,5,0,5,5,5,5,0,5,1
538,2021-02-13 11:30:00,0,10,5,10,20,15,5,10,0,5,10,0,5,5,5,5,5,5,0,5,0,5,5,5,5,0,5,1
539,2021-02-13 11:45:00,0,5,5,5,15,15,20,10,0,5,10,0,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,1
540,2021-02-13 12:00:00,0,5,5,5,10,5,5,10,0,5,10,0,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,1
541,2021-02-13 12:15:00,0,5,5,5,10,5,25,5,0,5,10,0,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,1
542,2021-02-13 12:30:00,0,5,5,5,10,5,10,5,0,5,10,0,5,5,5,5,5,5,0,5,5,5,5,5,5,0,5,1
543,2021-02-13 12:45:00,0,5,5,5,10,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,5,1
544,2021-02-13 13:00:00,0,5,5,5,5,5,15,5,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,5,1
545,2021-02-13 13:15:00,0,5,5,5,5,5,5,10,0,0,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,0,5,1
546,2021-02-13 13:30:00,0,5,5,5,15,5,15,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
547,2021-02-13 13:45:00,0,5,5,5,15,5,5,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
548,2021-02-13 14:00:00,0,5,5,5,15,5,20,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
549,2021-02-13 14:15:00,0,5,5,5,10,5,5,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
550,2021-02-13 14:30:00,0,5,5,5,5,5,25,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
551,2021-02-13 14:45:00,0,5,5,5,5,5,10,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
552,2021-02-13 15:00:00,0,10,5,5,5,5,30,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
553,2021-02-13 15:15:00,0,10,5,5,5,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
554,2021-02-13 15:30:00,0,10,5,5,5,5,30,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
555,2021-02-13 15:45:00,0,5,5,5,5,5,20,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
556,2021-02-13 16:00:00,10,5,5,5,5,5,5,5,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
557,2021-02-13 16:15:00,10,5,5,5,15,5,25,10,0,25,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
558,2021-02-13 16:30:00,20,5,5,5,15,5,5,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
559,2021-02-13 16:45:00,25,5,5,5,15,5,25,10,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
560,2021-02-13 17:00:00,20,5,5,5,15,5,15,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
561,2021-02-13 17:15:00,20,5,5,5,10,5,5,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
562,2021-02-13 17:30:00,15,5,5,5,10,5,20,5,0,15,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,0,5,1
563,2021-02-13 17:45:00,15,10,5,5,10,5,5,10,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,5,10,0,5,1
564,2021-02-13 18:00:00,20,15,5,5,5,5,20,0,0,20,10,0,5,5,5,5,5,5,5,5,5,5,5,0,0,0,5,1
565,2021-02-13 18:15:00,30,20,5,5,5,5,5,0,0,25,10,0,5,5,5,5,5,5,5,5,15,5,5,0,0,0,5,1
566,2021-02-13 18:30:00,0,20,5,5,5,5,0,0,0,0,10,0,5,5,5,5,5,5,5,5,0,5,0,0,0,0,5,1
567,2021-02-13 18:45:00,0,0,5,5,5,5,0,0,0,0,10,0,5,5,5,5,5,5,5,5,0,5,0,0,0,0,5,1
568,2021-02-13 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
569,2021-02-13 19:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
570,2021-02-13 19:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
571,2021-02-13 19:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
572,2021-02-13 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
573,2021-02-13 20:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
574,2021-02-13 20:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
575,2021-02-13 20:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1
576,2021-02-14 09:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
577,2021-02-14 09:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
578,2021-02-14 09:30:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
579,2021-02-14 09:45:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
580,2021-02-14 10:00:00,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,6,1
581,2021-02-14 10:15:00,0,20,5,5,0,5,0,0,0,5,10,0,0,0,0,0,0,5,0,0,0,5,5,0,0,0,6,1
582,2021-02-14 10:30:00,0,30,10,15,0,5,0,0,0,30,10,0,5,0,5,0,0,5,0,0,0,5,10,0,0,0,6,1
583,2021-02-14 10:45:00,0,25,15,20,20,5,0,0,0,30,10,0,5,0,5,0,0,5,0,0,0,5,10,0,0,0,6,1
584,2021-02-14 11:00:00,0,15,15,20,25,15,10,10,0,10,10,0,5,5,5,0,0,5,5,5,0,5,10,0,0,0,6,1
585,2021-02-14 11:15:00,0,10,15,10,15,15,15,10,0,5,10,0,5,5,5,0,5,5,5,5,0,5,10,0,0,0,6,1
586,2021-02-14 11:30:00,0,10,5,5,5,15,5,10,0,5,10,0,5,5,5,0,5,5,5,5,0,5,10,0,0,0,6,1
587,2021-02-14 11:45:00,0,5,5,5,10,15,20,10,0,5,10,0,5,5,5,0,5,5,5,5,5,5,10,0,0,0,6,1
588,2021-02-14 12:00:00,0,5,5,5,10,15,5,5,0,5,10,0,5,5,5,0,5,5,5,5,5,5,10,5,5,0,6,1
589,2021-02-14 12:15:00,0,5,5,5,5,10,25,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,10,5,5,5,6,1
590,2021-02-14 12:30:00,0,10,5,5,5,5,10,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,10,5,5,5,6,1
591,2021-02-14 12:45:00,0,10,5,5,5,5,30,5,0,5,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,6,1
592,2021-02-14 13:00:00,0,10,5,5,15,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,6,1
593,2021-02-14 13:15:00,0,10,5,5,5,5,30,5,0,5,10,0,5,5,5,5,5,5,5,5,0,0,0,5,5,5,6,1
594,2021-02-14 13:30:00,0,5,5,5,5,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
595,2021-02-14 13:45:00,0,5,5,5,10,5,5,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
596,2021-02-14 14:00:00,0,5,5,5,5,5,20,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
597,2021-02-14 14:15:00,0,5,5,5,5,5,10,10,0,10,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
598,2021-02-14 14:30:00,0,5,5,5,5,10,25,10,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
599,2021-02-14 14:45:00,0,5,5,5,5,10,10,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
600,2021-02-14 15:00:00,0,5,5,5,5,5,30,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
601,2021-02-14 15:15:00,0,10,5,5,5,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
602,2021-02-14 15:30:00,0,10,5,5,5,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
603,2021-02-14 15:45:00,0,5,5,5,5,5,15,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
604,2021-02-14 16:00:00,5,5,5,5,5,5,5,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
605,2021-02-14 16:15:00,15,5,5,5,5,5,25,5,0,5,10,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,1
